32.0,146.0,187.0,53.0
33.0,146.0,186.0,53.0
34.0,145.0,185.0,53.0
35.0,145.0,184.0,53.0
36.0,144.0,183.0,54.0
38.0,144.0,181.0,53.0
39.0,143.0,180.0,53.0
40.0,143.0,178.0,53.0
41.0,143.0,177.0,52.0
43.0,142.0,175.0,52.0
44.0,142.0,174.0,52.0
45.0,142.0,173.0,51.0
46.0,141.0,172.0,51.0
48.0,141.0,170.0,51.0
49.0,141.0,169.0,50.0
50.0,140.0,167.0,50.0
49.0,140.0,168.0,49.0
49.0,139.0,167.0,49.0
48.0,138.0,167.0,49.0
47.0,137.0,167.0,49.0
47.0,137.0,166.0,48.0
46.0,136.0,166.0,48.0
45.0,135.0,166.0,48.0
45.0,136.0,166.0,48.0
44.0,137.0,167.0,48.0
43.0,138.0,167.0,47.0
43.0,139.0,167.0,47.0
42.0,140.0,168.0,47.0
41.0,141.0,168.0,46.0
40.0,142.0,169.0,46.0
40.0,143.0,169.0,45.0
39.0,144.0,169.0,45.0
38.0,145.0,170.0,45.0
37.0,146.0,171.0,44.0
38.0,147.0,170.0,45.0
38.0,147.0,170.0,46.0
39.0,148.0,169.0,47.0
39.0,148.0,169.0,49.0
40.0,148.0,169.0,50.0
40.0,149.0,169.0,51.0
40.0,149.0,169.0,52.0
41.0,150.0,168.0,53.0
41.0,150.0,168.0,54.0
40.0,150.0,168.0,53.0
39.0,149.0,168.0,52.0
39.0,149.0,166.0,51.0
38.0,148.0,166.0,50.0
37.0,148.0,166.0,48.0
36.0,148.0,166.0,47.0
35.0,147.0,165.0,46.0
34.0,147.0,165.0,45.0
33.0,146.0,165.0,44.0
33.0,146.0,164.0,43.0
32.0,145.0,163.0,42.0
31.0,145.0,163.0,40.0
30.0,145.0,163.0,39.0
29.0,144.0,162.0,38.0
27.0,144.0,162.0,37.0
25.0,143.0,162.0,37.0
23.0,142.0,162.0,37.0
21.0,142.0,161.0,36.0
19.0,141.0,161.0,36.0
17.0,141.0,161.0,35.0
15.0,140.0,160.0,35.0
13.0,139.0,160.0,35.0
11.0,139.0,160.0,34.0
9.0,138.0,159.0,34.0
7.0,138.0,159.0,33.0
4.0,137.0,161.0,33.0
2.0,136.0,162.0,33.0
0.0,135.0,163.0,33.0
0.0,135.0,159.0,33.0
0.0,134.0,156.0,34.0
0.0,134.0,152.0,34.0
0.0,133.0,149.0,35.0
0.0,132.0,145.0,36.0
0.0,132.0,142.0,36.0
0.0,131.0,138.0,37.0
0.0,131.0,135.0,37.0
1.0,130.0,130.0,38.0
1.0,129.0,127.0,39.0
1.0,129.0,123.0,39.0
1.0,131.0,119.0,38.0
1.0,132.0,114.0,38.0
0.0,134.0,110.0,38.0
0.0,136.0,105.0,37.0
0.0,138.0,100.0,37.0
0.0,140.0,95.0,36.0
0.0,142.0,90.0,36.0
0.0,143.0,85.0,36.0
0.0,145.0,80.0,36.0
0.0,147.0,80.0,35.0
0.0,149.0,79.0,35.0
0.0,151.0,78.0,35.0
0.0,151.0,79.0,35.0
0.0,151.0,81.0,35.0
0.0,152.0,82.0,34.0
0.0,152.0,83.0,35.0
0.0,152.0,85.0,35.0
0.0,152.0,86.0,35.0
0.0,153.0,87.0,34.0
0.0,153.0,89.0,35.0
0.0,153.0,90.0,35.0
0.0,153.0,91.0,35.0
0.0,153.0,92.0,36.0
0.0,152.0,92.0,38.0
0.0,151.0,92.0,39.0
0.0,151.0,92.0,40.0
0.0,150.0,92.0,41.0
0.0,149.0,92.0,43.0
0.0,149.0,93.0,44.0
0.0,148.0,93.0,45.0
0.0,147.0,93.0,47.0
0.0,147.0,93.0,48.0
0.0,146.0,93.0,49.0
0.0,143.0,94.0,53.0
0.0,141.0,94.0,55.0
0.0,139.0,95.0,58.0
0.0,136.0,96.0,62.0
0.0,134.0,96.0,64.0
0.0,131.0,97.0,68.0
0.0,129.0,98.0,70.0
0.0,126.0,98.0,74.0
0.0,124.0,99.0,76.0
0.0,121.0,100.0,80.0
0.0,119.0,100.0,82.0
0.0,117.0,101.0,85.0
0.0,116.0,103.0,85.0
0.0,115.0,105.0,86.0
0.0,115.0,107.0,86.0
0.0,114.0,109.0,87.0
0.0,113.0,111.0,87.0
0.0,113.0,113.0,87.0
0.0,112.0,115.0,88.0
0.0,111.0,117.0,89.0
1.0,113.0,118.0,87.0
1.0,115.0,121.0,85.0
1.0,117.0,124.0,84.0
2.0,119.0,125.0,82.0
4.0,117.0,124.0,84.0
9.0,119.0,126.0,82.0
13.0,119.0,125.0,82.0
17.0,120.0,125.0,82.0
20.0,120.0,125.0,82.0
24.0,121.0,125.0,81.0
28.0,121.0,124.0,81.0
34.0,124.0,123.0,78.0
38.0,124.0,123.0,77.0
42.0,123.0,123.0,78.0
46.0,123.0,122.0,77.0
50.0,122.0,122.0,78.0
54.0,122.0,122.0,77.0
57.0,122.0,123.0,77.0
61.0,121.0,123.0,78.0
65.0,121.0,122.0,77.0
69.0,120.0,122.0,78.0
73.0,120.0,122.0,77.0
77.0,120.0,122.0,77.0
81.0,119.0,121.0,77.0
84.0,119.0,121.0,78.0
86.0,119.0,121.0,78.0
89.0,119.0,121.0,78.0
92.0,118.0,120.0,79.0
94.0,118.0,120.0,80.0
97.0,118.0,120.0,80.0
100.0,118.0,119.0,80.0
102.0,118.0,120.0,80.0
105.0,117.0,119.0,82.0
108.0,117.0,118.0,82.0
110.0,117.0,119.0,82.0
113.0,117.0,118.0,82.0
116.0,117.0,118.0,83.0
118.0,115.0,115.0,86.0
120.0,114.0,113.0,88.0
123.0,113.0,110.0,89.0
125.0,111.0,108.0,92.0
128.0,110.0,105.0,94.0
130.0,109.0,103.0,96.0
132.0,108.0,101.0,98.0
135.0,106.0,98.0,101.0
137.0,105.0,95.0,103.0
140.0,104.0,92.0,105.0
142.0,103.0,90.0,107.0
143.0,101.0,88.0,109.0
144.0,100.0,86.0,110.0
145.0,98.0,84.0,112.0
146.0,97.0,82.0,113.0
147.0,96.0,81.0,114.0
148.0,94.0,79.0,116.0
149.0,93.0,77.0,117.0
150.0,91.0,75.0,119.0
151.0,91.0,74.0,119.0
152.0,90.0,72.0,120.0
153.0,89.0,71.0,121.0
154.0,88.0,70.0,121.0
155.0,87.0,69.0,122.0
156.0,87.0,67.0,122.0
156.0,86.0,67.0,123.0
157.0,85.0,66.0,123.0
158.0,84.0,65.0,124.0
159.0,83.0,64.0,125.0
160.0,83.0,62.0,125.0
161.0,82.0,61.0,125.0
162.0,81.0,60.0,126.0
164.0,81.0,58.0,126.0
166.0,80.0,57.0,127.0
168.0,79.0,55.0,127.0
170.0,79.0,53.0,127.0
172.0,78.0,52.0,128.0
174.0,78.0,50.0,128.0
176.0,77.0,48.0,129.0
178.0,77.0,47.0,128.0
180.0,76.0,45.0,129.0
183.0,76.0,42.0,129.0
185.0,75.0,42.0,130.0
187.0,75.0,41.0,130.0
190.0,75.0,39.0,131.0
192.0,75.0,38.0,131.0
195.0,75.0,36.0,131.0
195.0,75.0,37.0,131.0
195.0,75.0,39.0,131.0
195.0,75.0,40.0,131.0
196.0,75.0,41.0,131.0
196.0,76.0,42.0,129.0
196.0,76.0,44.0,129.0
196.0,76.0,45.0,129.0
197.0,76.0,46.0,129.0
197.0,77.0,47.0,128.0
197.0,77.0,49.0,127.0
198.0,77.0,49.0,127.0
198.0,77.0,50.0,127.0
198.0,78.0,53.0,126.0
198.0,79.0,55.0,126.0
198.0,80.0,57.0,125.0
198.0,81.0,59.0,124.0
198.0,81.0,61.0,125.0
198.0,82.0,63.0,124.0
198.0,83.0,66.0,123.0
198.0,84.0,68.0,123.0
198.0,85.0,70.0,122.0
198.0,85.0,72.0,122.0
198.0,86.0,74.0,121.0
198.0,87.0,76.0,121.0
198.0,88.0,78.0,119.0
198.0,88.0,80.0,118.0
198.0,89.0,82.0,116.0
198.0,90.0,84.0,115.0
198.0,90.0,86.0,114.0
198.0,91.0,88.0,112.0
198.0,91.0,90.0,111.0
198.0,92.0,92.0,110.0
198.0,93.0,94.0,108.0
198.0,93.0,96.0,107.0
198.0,94.0,98.0,105.0
198.0,95.0,101.0,103.0
197.0,97.0,103.0,102.0
197.0,99.0,105.0,100.0
197.0,101.0,106.0,98.0
196.0,103.0,109.0,97.0
196.0,105.0,110.0,95.0
195.0,107.0,113.0,93.0
195.0,109.0,115.0,92.0
194.0,111.0,117.0,90.0
194.0,114.0,119.0,87.0
193.0,116.0,121.0,85.0
193.0,118.0,123.0,84.0
193.0,120.0,125.0,82.0
192.0,122.0,127.0,80.0
192.0,124.0,128.0,78.0
192.0,126.0,129.0,77.0
192.0,129.0,130.0,74.0
192.0,131.0,131.0,72.0
192.0,133.0,132.0,70.0
192.0,135.0,133.0,68.0
192.0,137.0,135.0,67.0
192.0,140.0,136.0,64.0
191.0,142.0,138.0,62.0
191.0,144.0,139.0,60.0
191.0,146.0,140.0,58.0
191.0,149.0,141.0,55.0
191.0,150.0,141.0,55.0
191.0,152.0,142.0,53.0
191.0,153.0,142.0,52.0
191.0,155.0,143.0,51.0
191.0,157.0,143.0,49.0
191.0,158.0,144.0,49.0
191.0,160.0,144.0,47.0
191.0,161.0,145.0,46.0
191.0,163.0,145.0,45.0
191.0,164.0,146.0,44.0
191.0,166.0,146.0,42.0
191.0,167.0,146.0,42.0
191.0,169.0,146.0,40.0
191.0,170.0,146.0,40.0
191.0,171.0,146.0,39.0
191.0,173.0,146.0,37.0
191.0,174.0,146.0,37.0
191.0,176.0,146.0,35.0
191.0,177.0,146.0,35.0
191.0,178.0,146.0,34.0
191.0,180.0,146.0,33.0
191.0,181.0,146.0,32.0
191.0,181.0,146.0,32.0
191.0,182.0,146.0,31.0
191.0,182.0,146.0,30.0
191.0,182.0,146.0,30.0
191.0,183.0,146.0,29.0
191.0,183.0,146.0,29.0
191.0,183.0,146.0,28.0
191.0,184.0,146.0,27.0
192.0,184.0,145.0,27.0
192.0,184.0,145.0,27.0
192.0,183.0,145.0,29.0
192.0,183.0,145.0,29.0
192.0,183.0,145.0,30.0
192.0,182.0,145.0,31.0
193.0,182.0,144.0,31.0
193.0,182.0,144.0,32.0
193.0,181.0,144.0,33.0
193.0,181.0,144.0,32.0
193.0,180.0,144.0,33.0
194.0,180.0,143.0,33.0
194.0,180.0,143.0,33.0
194.0,179.0,143.0,34.0
194.0,179.0,143.0,34.0
194.0,178.0,143.0,35.0
194.0,178.0,143.0,34.0
195.0,177.0,142.0,35.0
194.0,177.0,143.0,34.0
194.0,176.0,143.0,34.0
194.0,176.0,142.0,34.0
194.0,175.0,142.0,34.0
194.0,175.0,142.0,33.0
193.0,174.0,143.0,33.0
193.0,173.0,142.0,33.0
193.0,173.0,142.0,32.0
193.0,172.0,142.0,32.0
192.0,172.0,142.0,32.0
192.0,172.0,142.0,31.0
191.0,171.0,142.0,32.0
190.0,171.0,143.0,32.0
190.0,171.0,143.0,31.0
189.0,170.0,143.0,32.0
188.0,170.0,144.0,32.0
188.0,170.0,143.0,32.0
187.0,169.0,144.0,32.0
186.0,169.0,144.0,32.0
186.0,168.0,144.0,33.0
185.0,168.0,144.0,32.0
184.0,167.0,144.0,33.0
184.0,167.0,143.0,32.0
183.0,166.0,143.0,33.0
183.0,165.0,142.0,34.0
182.0,164.0,142.0,34.0
182.0,164.0,141.0,34.0
181.0,163.0,141.0,35.0
181.0,162.0,140.0,35.0
180.0,162.0,140.0,35.0
180.0,161.0,140.0,36.0
180.0,161.0,140.0,35.0
180.0,161.0,140.0,35.0
179.0,161.0,141.0,35.0
179.0,161.0,141.0,35.0
179.0,161.0,141.0,35.0
179.0,160.0,141.0,35.0
179.0,160.0,141.0,35.0
179.0,160.0,141.0,35.0
178.0,160.0,141.0,35.0
178.0,159.0,141.0,36.0
177.0,159.0,142.0,35.0
177.0,158.0,141.0,36.0
176.0,158.0,142.0,36.0
176.0,157.0,141.0,37.0
175.0,157.0,142.0,37.0
175.0,156.0,142.0,38.0
174.0,156.0,142.0,38.0
174.0,155.0,142.0,39.0
174.0,154.0,142.0,39.0
174.0,154.0,142.0,39.0
174.0,153.0,141.0,40.0
174.0,153.0,141.0,40.0
174.0,152.0,141.0,41.0
174.0,151.0,141.0,42.0
174.0,151.0,141.0,42.0
174.0,152.0,141.0,41.0
173.0,153.0,142.0,40.0
173.0,154.0,141.0,40.0
172.0,155.0,142.0,39.0
172.0,157.0,142.0,37.0
171.0,158.0,143.0,36.0
171.0,159.0,143.0,36.0
171.0,160.0,143.0,35.0
170.0,161.0,143.0,34.0
170.0,162.0,143.0,33.0
169.0,164.0,144.0,31.0
169.0,164.0,143.0,32.0
169.0,164.0,143.0,33.0
168.0,165.0,143.0,32.0
168.0,165.0,142.0,33.0
168.0,165.0,142.0,33.0
168.0,166.0,141.0,33.0
168.0,166.0,140.0,34.0
167.0,166.0,140.0,34.0
167.0,167.0,140.0,34.0
167.0,167.0,139.0,34.0
167.0,167.0,138.0,35.0
166.0,167.0,138.0,35.0
166.0,167.0,138.0,36.0
166.0,167.0,137.0,36.0
166.0,167.0,137.0,36.0
165.0,167.0,137.0,37.0
165.0,167.0,136.0,37.0
165.0,167.0,136.0,37.0
164.0,167.0,136.0,37.0
164.0,168.0,135.0,36.0
163.0,168.0,136.0,36.0
163.0,168.0,135.0,36.0
162.0,168.0,136.0,36.0
162.0,168.0,135.0,36.0
161.0,169.0,136.0,35.0
161.0,169.0,135.0,35.0
160.0,169.0,136.0,35.0
160.0,169.0,135.0,35.0
159.0,169.0,135.0,35.0
159.0,170.0,135.0,34.0
158.0,170.0,135.0,34.0
158.0,169.0,135.0,35.0
157.0,169.0,136.0,35.0
157.0,169.0,135.0,35.0
156.0,169.0,136.0,34.0
156.0,169.0,135.0,34.0
155.0,169.0,136.0,34.0
155.0,169.0,135.0,34.0
155.0,169.0,135.0,34.0
154.0,169.0,135.0,33.0
154.0,169.0,135.0,33.0
154.0,169.0,135.0,33.0
154.0,169.0,135.0,33.0
154.0,169.0,135.0,33.0
154.0,169.0,135.0,33.0
154.0,169.0,134.0,33.0
153.0,170.0,135.0,32.0
153.0,170.0,135.0,32.0
153.0,170.0,135.0,32.0
153.0,170.0,135.0,32.0
153.0,170.0,135.0,32.0
153.0,170.0,134.0,32.0
153.0,170.0,134.0,32.0
153.0,170.0,134.0,32.0
153.0,171.0,134.0,31.0
153.0,171.0,134.0,31.0
153.0,171.0,134.0,31.0
153.0,171.0,134.0,31.0
153.0,171.0,134.0,31.0
153.0,172.0,134.0,30.0
153.0,172.0,134.0,30.0
153.0,172.0,134.0,30.0
154.0,172.0,133.0,30.0
154.0,172.0,134.0,30.0
154.0,173.0,134.0,29.0
154.0,173.0,134.0,29.0
155.0,173.0,134.0,29.0
157.0,173.0,133.0,29.0
158.0,173.0,134.0,28.0
159.0,174.0,134.0,27.0
160.0,174.0,134.0,27.0
161.0,174.0,135.0,27.0
163.0,174.0,134.0,27.0
164.0,174.0,134.0,27.0
165.0,175.0,135.0,26.0
166.0,175.0,135.0,26.0
169.0,174.0,134.0,27.0
171.0,173.0,135.0,28.0
173.0,172.0,135.0,28.0
176.0,172.0,134.0,28.0
178.0,171.0,134.0,29.0
181.0,170.0,134.0,30.0
183.0,169.0,134.0,31.0
186.0,168.0,133.0,32.0
188.0,168.0,133.0,32.0
190.0,167.0,134.0,33.0
193.0,166.0,133.0,34.0
196.0,165.0,133.0,34.0
199.0,165.0,133.0,34.0
203.0,164.0,132.0,34.0
206.0,164.0,132.0,34.0
209.0,163.0,132.0,34.0
212.0,163.0,132.0,34.0
216.0,162.0,131.0,35.0
219.0,162.0,131.0,34.0
222.0,161.0,131.0,35.0
225.0,160.0,131.0,35.0
228.0,160.0,131.0,35.0
232.0,159.0,130.0,35.0
235.0,159.0,130.0,35.0
238.0,158.0,130.0,36.0
241.0,158.0,130.0,36.0
244.0,159.0,131.0,35.0
247.0,159.0,131.0,36.0
250.0,159.0,131.0,36.0
253.0,159.0,131.0,36.0
256.0,159.0,131.0,37.0
259.0,159.0,131.0,37.0
262.0,159.0,131.0,37.0
265.0,160.0,132.0,37.0
268.0,160.0,132.0,37.0
271.0,160.0,132.0,37.0
274.0,160.0,132.0,38.0
276.0,160.0,133.0,37.0
278.0,160.0,133.0,37.0
281.0,161.0,132.0,36.0
283.0,161.0,133.0,36.0
285.0,161.0,133.0,36.0
288.0,161.0,132.0,36.0
290.0,161.0,133.0,35.0
292.0,161.0,133.0,35.0
295.0,162.0,132.0,34.0
297.0,162.0,133.0,34.0
299.0,162.0,133.0,34.0
302.0,162.0,133.0,34.0
304.0,162.0,133.0,34.0
306.0,163.0,134.0,33.0
308.0,163.0,135.0,33.0
311.0,163.0,134.0,33.0
313.0,164.0,135.0,32.0
315.0,164.0,136.0,32.0
318.0,164.0,135.0,32.0
320.0,165.0,136.0,31.0
322.0,165.0,137.0,31.0
325.0,165.0,137.0,31.0
327.0,166.0,137.0,30.0
329.0,166.0,138.0,29.0
332.0,166.0,138.0,29.0
334.0,167.0,138.0,28.0
336.0,167.0,139.0,28.0
339.0,167.0,139.0,28.0
341.0,168.0,139.0,27.0
344.0,167.0,140.0,28.0
347.0,166.0,141.0,28.0
351.0,165.0,140.0,29.0
354.0,165.0,141.0,28.0
357.0,164.0,142.0,28.0
360.0,163.0,142.0,29.0
364.0,163.0,142.0,28.0
367.0,162.0,143.0,29.0
370.0,161.0,143.0,29.0
373.0,161.0,144.0,28.0
375.0,161.0,144.0,28.0
377.0,161.0,143.0,29.0
378.0,161.0,144.0,29.0
380.0,161.0,144.0,29.0
381.0,161.0,145.0,29.0
383.0,161.0,145.0,29.0
384.0,161.0,146.0,29.0
386.0,161.0,145.0,29.0
387.0,161.0,146.0,29.0
389.0,161.0,146.0,29.0
390.0,161.0,147.0,29.0
392.0,161.0,147.0,30.0
394.0,161.0,147.0,30.0
395.0,161.0,147.0,30.0
397.0,161.0,147.0,30.0
398.0,161.0,148.0,30.0
399.0,161.0,147.0,30.0
399.0,161.0,148.0,31.0
399.0,161.0,148.0,31.0
400.0,161.0,147.0,32.0
400.0,161.0,148.0,32.0
401.0,161.0,147.0,33.0
401.0,162.0,147.0,32.0
401.0,161.0,147.0,34.0
401.0,161.0,146.0,35.0
401.0,161.0,146.0,36.0
401.0,161.0,145.0,36.0
401.0,161.0,145.0,37.0
401.0,160.0,144.0,39.0
401.0,160.0,144.0,40.0
401.0,160.0,144.0,41.0
401.0,160.0,143.0,41.0
401.0,160.0,143.0,42.0
401.0,159.0,142.0,44.0
401.0,159.0,142.0,44.0
401.0,158.0,142.0,45.0
400.0,157.0,143.0,45.0
400.0,156.0,143.0,46.0
400.0,155.0,144.0,47.0
400.0,155.0,144.0,47.0
399.0,154.0,145.0,48.0
399.0,153.0,145.0,49.0
399.0,152.0,145.0,49.0
398.0,151.0,145.0,49.0
398.0,150.0,144.0,50.0
397.0,149.0,145.0,50.0
397.0,148.0,144.0,50.0
396.0,147.0,144.0,50.0
396.0,146.0,143.0,50.0
395.0,145.0,143.0,50.0
395.0,144.0,143.0,50.0
394.0,142.0,143.0,51.0
393.0,141.0,143.0,51.0
393.0,141.0,142.0,51.0
392.0,140.0,142.0,53.0
391.0,140.0,142.0,53.0
390.0,139.0,142.0,55.0
389.0,138.0,142.0,56.0
388.0,138.0,142.0,56.0
387.0,137.0,142.0,58.0
387.0,137.0,141.0,58.0
386.0,136.0,141.0,59.0
385.0,135.0,141.0,61.0
385.0,135.0,141.0,61.0
385.0,135.0,140.0,62.0
385.0,135.0,139.0,62.0
385.0,135.0,138.0,63.0
385.0,134.0,137.0,64.0
385.0,134.0,136.0,65.0
384.0,134.0,136.0,65.0
384.0,134.0,135.0,65.0
384.0,133.0,135.0,67.0
384.0,133.0,134.0,67.0
384.0,133.0,134.0,67.0
384.0,132.0,133.0,69.0
384.0,132.0,133.0,69.0
384.0,132.0,132.0,69.0
384.0,132.0,132.0,69.0
384.0,131.0,131.0,71.0
385.0,131.0,131.0,71.0
385.0,131.0,132.0,72.0
386.0,130.0,131.0,73.0
387.0,130.0,131.0,74.0
388.0,130.0,130.0,74.0
389.0,129.0,130.0,76.0
390.0,129.0,130.0,76.0
390.0,129.0,130.0,77.0
391.0,129.0,130.0,77.0
392.0,128.0,129.0,78.0
393.0,127.0,128.0,79.0
394.0,127.0,127.0,79.0
395.0,126.0,126.0,79.0
396.0,126.0,125.0,79.0
396.0,125.0,125.0,80.0
397.0,124.0,124.0,81.0
398.0,124.0,123.0,80.0
399.0,123.0,123.0,81.0
400.0,123.0,122.0,81.0
401.0,122.0,121.0,82.0
402.0,122.0,120.0,81.0
403.0,121.0,119.0,82.0
404.0,120.0,118.0,83.0
404.0,120.0,118.0,83.0
405.0,119.0,117.0,84.0
406.0,119.0,116.0,83.0
406.0,119.0,116.0,83.0
406.0,119.0,116.0,83.0
407.0,119.0,114.0,82.0
407.0,119.0,114.0,82.0
407.0,119.0,113.0,81.0
407.0,119.0,113.0,81.0
407.0,120.0,113.0,80.0
407.0,120.0,113.0,79.0
407.0,120.0,112.0,79.0
408.0,119.0,110.0,80.0
409.0,118.0,107.0,82.0
410.0,118.0,104.0,82.0
411.0,117.0,102.0,84.0
412.0,116.0,99.0,85.0
413.0,116.0,97.0,86.0
413.0,115.0,95.0,87.0
414.0,114.0,93.0,88.0
415.0,114.0,90.0,89.0
415.0,113.0,90.0,90.0
416.0,112.0,89.0,92.0
416.0,111.0,89.0,93.0
416.0,110.0,89.0,94.0
417.0,109.0,89.0,96.0
417.0,108.0,89.0,97.0
417.0,107.0,89.0,98.0
418.0,106.0,88.0,100.0
418.0,105.0,88.0,101.0
419.0,105.0,87.0,100.0
419.0,104.0,87.0,101.0
420.0,103.0,85.0,101.0
420.0,102.0,85.0,101.0
421.0,101.0,84.0,102.0
421.0,100.0,84.0,102.0
422.0,100.0,83.0,101.0
422.0,99.0,83.0,101.0
423.0,98.0,82.0,102.0
423.0,97.0,82.0,102.0
424.0,96.0,80.0,102.0
424.0,95.0,80.0,103.0
425.0,95.0,79.0,102.0
425.0,94.0,78.0,103.0
426.0,94.0,76.0,104.0
426.0,93.0,74.0,105.0
427.0,92.0,72.0,106.0
428.0,92.0,70.0,107.0
428.0,91.0,68.0,108.0
429.0,91.0,66.0,109.0
429.0,90.0,65.0,110.0
430.0,90.0,63.0,110.0
430.0,89.0,61.0,112.0
431.0,89.0,59.0,112.0
431.0,88.0,58.0,113.0
